_timestamp,train/q_halt_loss,_step,num_params,train/lm_loss,train/lr,_runtime,train/q_halt_accuracy,train/exact_accuracy,train/accuracy,all.q_halt_accuracy,train/steps,all.q_halt_loss,all.lm_loss,all.exact_accuracy,all.steps,all.accuracy,train/count
1773835663.8555675,4.878888527552287e-06,2212,,0.8700957889046678,0.0001,911.503609399,0.0,0.0,0.0,,0.0,,,,,,0
1773835692.292957,4.477798938751221e-06,2281,,0.8503593253070889,0.0001,939.940949457,0.0,0.0,0.0,,0.0,,,,,,0
1773835779.1490905,0.0262138769030571,2492,,0.820740744428098,0.0001,1026.79740022,0.0,0.0,0.0,,0.0,,,,,,0
1773835793.1613028,0.006492822741468747,2526,,0.8291819864661277,0.0001,1040.809141922,1.0,0.0,0.6913580298423767,,16.0,,,,,,1
1773835864.4749293,0.0025763356437285743,2699,,0.829886495302099,0.0001,1112.122828611,1.0,0.0,0.6395062446594239,,16.0,,,,,,1
1773835911.4909396,1.9855797290802e-06,2813,,0.8051843974501921,0.0001,1159.13983731,1.0,0.0,0.646090586980184,,16.0,,,,,,1
1773835927.9815333,0.01051205520828565,2853,,0.8350348159896043,0.0001,1175.629813012,1.0,0.0,0.6049382951524522,,16.0,,,,,,1
1773835943.6430035,0.001317235951622327,2891,,0.8203467401864719,0.0001,1191.291192868,0.9444444444444444,0.0,0.6728394826253256,,15.722222222222221,,,,,,1
1773835958.065872,0.002143368280182282,2926,,0.8160780184530413,0.0001,1205.713674705,1.0,0.0,0.6676163306603065,,16.0,,,,,,1
1773835966.2903528,0.0069622329125801725,2946,,0.8274430154662631,0.0001,1213.936661155,1.0,0.0,0.596707820892334,,16.0,,,,,,1
1773836026.7686641,0.00019073672592639923,3094,,0.8106483233495055,0.0001,1274.412264432,1.0,0.0,0.6634920392717634,,16.0,,,,,,1
1773836046.371649,0.0030625900253653526,3142,,0.81619545409576,0.0001,1294.017055552,0.9736842105263158,0.02631578947368421,0.6643924713134766,,15.394736842105264,,,,,,1
1773836236.6105132,0.005568339799841245,3605,,0.8095986029840914,0.0001,1484.256002054,1.0,0.0,0.6497858787069515,,16.0,,,,,,1
1773836246.0403328,0.0022675318953891597,3628,,0.7920544052989085,0.0001,1493.686303129,1.0,0.0,0.6560846737452916,,16.0,,,,,,1
1773836246.8602974,2.1869316697120667e-05,3630,,0.7885711187669306,0.0001,1494.50688588,1.0,0.0,0.6656790161132813,,16.0,,,,,,1
1773836250.5541906,0.001701565459370613,3639,,0.8008442473563172,0.0001,1498.200944164,0.9761904761904762,0.023809523809523808,0.6566725231352306,,15.595238095238095,,,,,,1
1773836260.4071517,0.000500218632320563,3663,,0.7933111769200719,0.0001,1508.053364541,1.0,0.0,0.6265432437260946,,16.0,,,,,,1
1773836302.3770149,0.00020700902678072453,3765,,0.7894767601956761,0.0001,1550.024266295,1.0,0.01639344262295082,0.6731431054287269,,15.78688524590164,,,,,,1
1773836327.463261,0.0013875664832691352,3826,,0.7837029602537741,0.0001,1575.110627916,1.0,0.044444444444444446,0.6883401658799914,,15.422222222222222,,,,,,1
1773836341.469758,0.0018563504951695602,3860,,0.7882736711128288,0.0001,1589.117832297,0.9795918367346939,0.02040816326530612,0.6626354139678332,,15.428571428571429,,,,,,1
1773836448.2617025,0.0017928844317793846,4119,,0.7802995783461908,0.0001,1695.909128329,1.0,0.018867924528301886,0.659911461596219,,15.735849056603774,,,,,,1
1773836464.7499127,8.218921720981598e-05,4159,,0.767925245645357,0.0001,1712.397688826,1.0,0.0,0.6980920271439985,,16.0,,,,,,1
1773836469.6959403,0.0029728232572476068,4171,,0.7743334510572409,0.0001,1717.34380236,0.9696969696969697,0.0,0.6838758064038826,,15.727272727272727,,,,,,1
1773836480.8238153,0.0040272486706574755,4198,,0.7870675135977397,0.0001,1728.471785241,0.9814814814814815,0.037037037037037035,0.6870141205964265,,15.25925925925926,,,,,,1
1773836489.0682473,0.003850839721659819,4218,,0.774953033185707,0.0001,1736.716110612,0.9777777777777777,0.022222222222222223,0.6921810574001737,,15.4,,,,,,1
1773836520.856928,6.76776592930158e-05,4295,,0.7691068494637534,0.0001,1768.506464148,1.0,0.0,0.6616758792958362,,16.0,,,,,,1
1773836527.8839145,0.00019204740722974142,4312,,0.7741976568731658,0.0001,1775.532552279,1.0,0.0,0.6918239233628759,,16.0,,,,,,1
1773836553.0482025,0.0014781317052741845,4373,,0.7659617965137601,0.0001,1800.696606202,1.0,0.0136986301369863,0.6856080146685039,,15.808219178082192,,,,,,1
1773836569.1366656,0.011971327165762583,4412,,0.754949688821435,0.0001,1816.784702951,1.0,0.0,0.6633987426757812,,16.0,,,,,,1
1773836648.7105806,0.005361480638384819,4605,,0.7735442259487032,0.0001,1896.358509366,0.9387755102040817,0.02040816326530612,0.6744772463428731,,14.938775510204081,,,,,,1
1773836681.689731,0.006267754981915156,4685,,0.7591955881564969,0.0001,1929.338017227,0.9767441860465116,0.023255813953488372,0.6876256632250409,,16.0,,,,,,1
1773836705.163557,0.015975311398506165,4742,,0.7530058151938639,0.0001,1952.80993373,1.0,0.01818181818181818,0.6653198935768821,,15.763636363636364,,,,,,1
1773836711.3184388,0.0001075395072499911,4757,,0.759162957238809,0.0001,1958.964127505,1.0,0.0,0.6862587306810461,,16.0,,,,,,1
1773836795.18555,0.024551426370938618,4962,,0.7413118387402068,0.0001,2042.833232657,0.9452054794520548,0.0958904109589041,0.7079316230669414,,14.931506849315069,,,,,,1
1773836817.7349074,0.0038031513492266336,5017,,0.7545253345050456,0.0001,2065.381108419,1.0,0.02,0.6770370483398438,,15.72,,,,,,1
1773836893.4360769,0.02117752532164256,5201,,0.7481880284872223,0.0001,2141.084426044,0.9761904761904762,0.023809523809523808,0.6998824619111561,,16.0,,,,,,1
1773836902.9253175,0.006749747941891353,5224,,0.741621459438099,0.0001,2150.574107274,1.0,0.0,0.6703487195466694,,16.0,,,,,,1
1773836907.4667222,0.009774686147769293,5235,,0.7459732232696634,0.0001,2155.114749407,1.0,0.0,0.7052093133693789,,16.0,,,,,,1
1773836928.0840561,0.008086102083325386,5285,,0.749484396336217,0.0001,2175.732991665,1.0,0.08163265306122448,0.7341900261080995,,15.408163265306122,,,,,,1
1773836945.832131,0.010415256023406982,5328,,0.74365652824518,0.0001,2193.4806123,0.9795918367346939,0.04081632653061224,0.7195767772441007,,15.714285714285714,,,,,,1
1773836968.524299,0.011507136126359304,5383,,0.7598447524855835,0.0001,2216.172637394,0.9347826086956522,0.043478260869565216,0.691894821498705,,15.630434782608695,,,,,,1
1773836972.650169,0.005420106152693431,5393,,0.7509366842684023,0.0001,2220.298446632,1.0,0.02,0.7022222137451172,,15.74,,,,,,1
1773837000.6950326,0.010053039838870367,5461,,0.7453520256570464,0.0001,2248.342486253,1.0,0.0,0.7018747682924624,,16.0,,,,,,1
1773837067.8529406,0.017948341866334278,5624,,0.7534467070568361,0.0001,2315.500776399,0.9814814814814815,0.05555555555555555,0.6984453554506656,,15.851851851851851,,,,,,1
1773837083.5163774,0.006665567557017009,5662,,0.7542512095554893,0.0001,2331.164267622,1.0,0.044444444444444446,0.7069959004720052,,15.755555555555556,,,,,,1
1773837128.861635,0.010514130194981893,5772,,0.7437566442769245,0.0001,2376.5095656,1.0,0.09302325581395349,0.7289693078329397,,15.186046511627907,,,,,,1
1773837146.6132429,0.0038289943089087806,5815,,0.754234542076006,0.0001,2394.262299348,1.0,0.057692307692307696,0.7103513570932242,,15.711538461538462,,,,,,1
1773837159.8307064,0.019373760869105656,5847,,0.7409659756277506,0.0001,2407.479559881,0.9629629629629629,0.1111111111111111,0.7039323029694734,,15.185185185185185,,,,,,1
1773837169.317689,0.0027525092785557113,5870,,0.7675560722089316,0.0001,2416.965680168,1.0,0.018518518518518517,0.6762688248245804,,15.722222222222221,,,,,,1
1773837193.9509706,0.006020694350202878,5930,,0.7413550157399276,0.0001,2441.595668276,0.9705882352941176,0.04411764705882353,0.7017066618975472,,15.176470588235293,,,,,,1
1773837332.71312,0.0021579169357816377,6269,,0.7402752203481104,0.0001,2580.361207357,1.0,0.0,0.6697530746459961,,16.0,,,,,,1
1773839608.220735,0.012386977672576904,6512,,0.7497117500443246,0.0001,4855.869235395,0.9767441860465116,0.11627906976744186,0.7117427559786065,,14.86046511627907,,,,,,1
1773839688.10157,0.006277201076348622,6706,,0.7600165097520709,0.0001,4935.749395494,1.0,0.16981132075471697,0.7169811320754716,,14.452830188679245,,,,,,1
1773839688.5133953,0.01275235041975975,6707,,0.7522944250537992,0.0001,4936.161981416,0.975,0.2,0.7515432357788085,,14.275,,,,,,1
1773839706.2371793,0.007010608911514282,6750,,0.7704391561371554,0.0001,4953.885352218,1.0,0.1206896551724138,0.7115794214709051,,15.344827586206897,,,,,,1
1773839708.710333,0.003863855265080929,6756,,0.7641367923187748,0.0001,4956.35820629,1.0,0.0,0.648010974460178,,16.0,,,,,,1
1773839742.121494,0.012422515700260798,6837,,0.75630584674411,0.0001,4989.769868487,0.984375,0.125,0.6900076866149902,,14.625,,,,,,1
1773839746.2485566,0.009099359313646952,6847,,0.7503558433568106,0.0001,4993.897194752,0.9444444444444444,0.12962962962962962,0.7103337888364438,,14.62962962962963,,,,,,1
1773839758.2131028,0.0035198647528886795,6876,,0.7591186670579857,0.0001,5005.861162671,1.0,0.05128205128205128,0.6894587003267728,,15.23076923076923,,,,,,1
1773839779.686102,0.0037703774869441986,6928,,0.7436803372108781,0.0001,5027.335342892,1.0,0.06382978723404255,0.6832152021692154,,15.46808510638298,,,,,,1
1773839790.8347943,0.00644149382909139,6955,,0.7300768402263161,0.0001,5038.484063019,1.0,0.16981132075471697,0.7214069006577978,,14.471698113207546,,,,,,1
1773839800.7460217,0.0012984887386361759,6979,,0.7437624174180968,0.0001,5048.395678338,1.0,0.08064516129032258,0.6945440230831024,,15.209677419354838,,,,,,1
1773839809.8316321,0.007949459056059519,7001,,0.7604355908281524,0.0001,5057.480035972,0.9655172413793104,0.27586206896551724,0.7679863633780644,,13.275862068965518,,,,,,1
1773839817.6718173,0.0107566366593043,7020,,0.7448310380626731,0.0001,5065.319861198,1.0,0.18421052631578946,0.7404158742804277,,14.131578947368421,,,,,,1
1773839842.0044844,0.002528758874783913,7079,,0.7718295405226702,0.0001,5089.65261138,1.0,0.07142857142857142,0.6740153176443917,,15.357142857142858,,,,,,1
1773839875.011902,0.016327450672785442,7159,,0.7680704414343125,0.0001,5122.659990567,1.0,0.25,0.7455107082020153,,14.522727272727273,,,,,,1
1773839877.4852161,0.004542129735151927,7165,,0.7673964237438137,0.0001,5125.13312177,1.0,0.0,0.6404321193695068,,16.0,,,,,,1
1773839887.795166,0.011942673474550247,7190,,0.7393989278682489,0.0001,5135.444203067,1.0,0.16279069767441862,0.7416020770405614,,14.511627906976743,,,,,,1
1773839916.2839105,0.01311977207660675,7259,,0.7433689578779373,0.0001,5163.932561481,0.9838709677419355,0.08064516129032258,0.6949422282557334,,14.96774193548387,,,,,,1
1773840009.6860392,0.010971304029226303,7485,,0.7664980594440748,0.0001,5257.336069761,0.9672131147540983,0.14754098360655737,0.7101800637167008,,14.852459016393443,,,,,,1
1773840040.2558239,0.00601818785071373,7559,,0.7397854484433534,0.0001,5287.903911446,1.0,0.09090909090909091,0.68843994140625,,14.927272727272728,,,,,,1
1773840103.3459601,0.001013551140204072,7713,,0.7586964030063102,0.0001,5350.991546204,1.0,0.11538461538461539,0.7067901904766376,,15.25,,,,,,1
1773840105.8035226,0.007887089004119238,7719,,0.749232505476438,0.0001,5353.44966503,1.0,0.21153846153846154,0.7376543191763071,,14.0,,,,,,1
1773840202.7416708,0.008237332105636597,7955,,0.7504609973217674,0.0001,5450.390125157,0.9411764705882353,0.08823529411764706,0.6978939841775333,,14.882352941176471,,,,,,1
1773840220.8726835,0.005314783503611882,7999,,0.7554411481991542,0.0001,5468.520359991,1.0,0.08196721311475409,0.68690553258677,,15.508196721311476,,,,,,1
1773840309.0932145,0.006390017146865527,8213,,0.7647841413014796,0.0001,5556.741716488,0.984375,0.109375,0.6859568357467651,,14.8125,,,,,,1
1773840321.4591079,0.00661653404434522,8243,,0.7533809458672612,0.0001,5569.10722995,1.0,0.23529411764705882,0.7516339619954427,,13.588235294117647,,,,,,1
1773840342.4986184,0.0017787024068335693,8294,,0.7550022185066722,0.0001,5590.147089048,1.0,0.024390243902439025,0.6642577473710223,,15.731707317073171,,,,,,1
1773840362.2869725,0.019565321505069733,8342,,0.759895113627833,0.0001,5609.934977695,0.9583333333333334,0.125,0.6952160199483236,,14.3125,,,,,,1
1773840402.619925,0.000977889324227969,8440,,0.751867579260339,0.0001,5650.265557805,1.0,0.11904761904761904,0.6998824164980934,,14.976190476190476,,,,,,1
1773840407.9505136,0.000200483831577003,8453,,0.7471603316117651,0.0001,5655.596937627,1.0,0.13157894736842105,0.7033788279483193,,14.973684210526315,,,,,,1
1773840448.2436438,0.0007768797998627027,8551,,0.7457364351663581,0.0001,5695.891227418,1.0,0.13793103448275862,0.7090251527983567,,14.448275862068966,,,,,,1
1773840505.9183877,0.0010014614866425593,8691,,0.7495986918720424,0.0001,5753.566622125,1.0,0.13793103448275862,0.7043422830515894,,14.5,,,,,,1
1773840521.584228,0.004688281255463759,8729,,0.7619149232476968,0.0001,5769.232294811,1.0,0.10526315789473684,0.7021875883403578,,14.947368421052632,,,,,,1
1773840583.4224064,0.001688116230070591,8879,,0.7432270375419411,0.0001,5831.071019382,1.0,0.14285714285714285,0.7198287029655612,,14.10204081632653,,,,,,1
1773840602.39814,0.0035197356094916663,8925,,0.7475932267250066,0.0001,5850.047097702,1.0,0.09803921568627451,0.7073347802255668,,15.0,,,,,,1
1773840655.6293652,0.00893706331650416,9054,,0.7640510122189003,0.0001,5903.278355044,1.0,0.1206896551724138,0.7098765537656587,,14.96551724137931,,,,,,1
1773840662.2355278,0.003070252016186714,9070,,0.7360582913914956,0.0001,5909.884681783,1.0,0.1111111111111111,0.7112483271846065,,15.074074074074074,,,,,,1
1773840713.0314841,0.0007962907354036967,9193,,0.746890063935727,0.0001,5960.679879781,1.0,0.171875,0.7191358208656311,,14.40625,,,,,,1
1773840736.114526,0.0006631441259135803,9249,,0.7426269064582502,0.0001,5983.762265828,1.0,0.18181818181818182,0.7457911751487039,,14.136363636363637,,,,,,1
1773840748.8932223,0.010724768042564392,9280,,0.7492357158475272,0.0001,5996.541993132,1.0,0.1509433962264151,0.7109247603506412,,14.69811320754717,,,,,,1
1773840771.5719285,0.0011834803347786267,9335,,0.744481471425317,0.0001,6019.220184341,1.0,0.1864406779661017,0.7332077672926046,,14.169491525423728,,,,,,1
1773840773.221391,0.020740993320941925,9339,,0.7583871405904392,0.0001,6020.869789697,0.9393939393939394,0.16666666666666666,0.7192293802897135,,13.772727272727273,,,,,,1
1773840806.6111305,0.0020357398316264153,9420,,0.7361875791618591,0.0001,6054.25919263,1.0,0.20689655172413793,0.7469135810588968,,13.948275862068966,,,,,,1
1773840843.2750742,0.0035845966388781867,9509,,0.7342589560902729,0.0001,6090.923401038,1.0,0.21052631578947367,0.7487546017295436,,13.666666666666666,,,,,,1
1773840880.762295,0.0073873115082581835,9600,,0.7584882333311977,0.0001,6128.41046548,1.0,0.16,0.7217284393310547,,13.98,,,,,,1
1773840904.6324887,0.0017790536706646283,9658,,0.7505069297789809,0.0001,6152.28077242,1.0,0.16071428571428573,0.7107583454677037,,14.821428571428571,,,,,,1
1773840906.2812862,0.006475882604718208,9662,,0.7452875447804092,0.0001,6153.929282736,0.9848484848484849,0.22727272727272727,0.7373736988414418,,13.878787878787879,,,,,,1
1773840909.5782473,0.0006186195726816853,9670,,0.7485037170315468,0.0001,6157.226719042,1.0,0.11363636363636363,0.6969697258689187,,14.522727272727273,,,,,,1
1773840933.4841042,0.0007002854254096746,9728,,0.7616893142821645,0.0001,6181.132238232,1.0,0.08888888888888889,0.6625514560275607,,15.088888888888889,,,,,,1
1773840960.2672384,0.011839902649323145,9793,,0.7452119459211172,0.0001,6207.914157295,0.9682539682539683,0.1111111111111111,0.7050754607669891,,14.873015873015873,,,,,,1
1773840983.316649,0.009821239858865738,9849,,0.7679107173880942,0.0001,6230.964828704,1.0,0.13333333333333333,0.7094650268554688,,14.377777777777778,,,,,,1
1773840998.1546087,0.014330593248208364,9885,,0.7499394005652628,0.0001,6245.802617755,0.9814814814814815,0.1111111111111111,0.6959304809570312,,14.481481481481481,,,,,,1
1773841024.5583565,0.006760967895388603,9949,,0.7347593141483061,0.0001,6272.2062064,1.0,0.26229508196721313,0.7591581500944544,,13.80327868852459,,,,,,1
1773841029.9073393,0.007565262416998546,9962,,0.7520497784237027,0.0001,6277.554794499,1.0,0.17391304347826086,0.7195384813391644,,14.021739130434783,,,,,,1
1773841063.6575124,0.0002899891308819254,10044,,0.7238665163019796,0.0001,6311.304774407,1.0,0.08,0.7116049194335937,,15.2,,,,,,1
1773841092.0022457,0.011284705251455307,10113,,0.7514449734735312,0.0001,6339.649707565,0.967741935483871,0.16129032258064516,0.7335723138624622,,14.048387096774194,,,,,,1
1773841135.245273,0.00583608200152715,10218,,0.7408246706269432,0.0001,6382.89258114,1.0,0.12195121951219512,0.7265883655082889,,14.365853658536585,,,,,,1
1773841193.3525722,0.016902257998784382,10359,,0.7675978542871499,0.0001,6441.001357225,0.9245283018867925,0.24528301886792453,0.760307455962559,,13.660377358490566,,,,,,1
1773841229.6851249,0.0017667279268304508,10447,,0.7313068518276536,0.0001,6477.33428749,1.0,0.2631578947368421,0.7706302843595806,,12.921052631578947,,,,,,1
1773841247.8550863,0.013138120373090109,10491,,0.7508036874450973,0.0001,6495.503648507,0.9622641509433962,0.3018867924528302,0.7570463216529703,,11.528301886792454,,,,,,1
1773841265.996406,0.012935819725195566,10535,,0.7325715491064497,0.0001,6513.644375485,0.9459459459459459,0.05405405405405406,0.6911911835541596,,15.04054054054054,,,,,,1
1773841269.2936413,0.026525437831878662,10543,,0.7510264455193214,0.0001,6516.941479123,0.9230769230769231,0.17307692307692307,0.7188984063955454,,14.153846153846153,,,,,,1
1773841276.3017132,0.013123145947853724,10560,,0.7561430872304827,0.0001,6523.949787384,0.9833333333333333,0.08333333333333333,0.6763374328613281,,14.95,,,,,,1
1773841296.9091291,0.006170774499575297,10610,,0.7439824582453749,0.0001,6544.556410554,0.9795918367346939,0.14285714285714285,0.7077349448690609,,14.387755102040817,,,,,,1
1773841326.1029756,0.0024421283354361853,10681,,0.7314301637352826,0.0001,6573.749437826,1.0,0.12244897959183673,0.7140337885642538,,14.36734693877551,,,,,,1
1773841328.157967,0.00923332634071509,10686,,0.7308851277212259,0.0001,6575.804665779,1.0,0.2978723404255319,0.7959023333610372,,13.297872340425531,,,,,,1
1773841338.0140202,0.014281767110029856,10710,,0.7341076877814391,0.0001,6585.660539035,1.0,0.23214285714285715,0.7597002301897321,,13.553571428571429,,,,,,1
1773841383.664815,0.020290146271387737,10821,,0.7667413246509778,0.0001,6631.311985395,0.9387755102040817,0.1836734693877551,0.730410673180405,,14.346938775510203,,,,,,1
1773841396.0035224,0.01999416947364807,10851,,0.7397291467158992,0.0001,6643.651167557,0.9436619718309859,0.15492957746478872,0.7322205019668794,,13.591549295774648,,,,,,1
1773841412.0495179,0.009228401506940523,10890,,0.7363402359677167,0.0001,6659.697349442,0.9803921568627451,0.2549019607843137,0.7499394884296492,,13.058823529411764,,,,,,1
1773841425.2315364,0.014278794328371683,10922,,0.7321633805134035,0.0001,6672.879199221,0.9772727272727273,0.22727272727272727,0.7356902035799894,,13.204545454545455,,,,,,1
1773841449.0576985,0.00797641028960546,10980,,0.72890665503683,0.0001,6696.704781798,0.9622641509433962,0.2830188679245283,0.7663638276873894,,13.49056603773585,,,,,,1
1773841463.4539597,0.01226813718676567,11015,,0.7485437658676505,0.0001,6711.101076638,0.9710144927536232,0.2608695652173913,0.7616747427677762,,13.376811594202898,,,,,,1
1773841489.8091495,0.006344161927700043,11079,,0.7364981338594881,0.0001,6737.456552279,1.0,0.1724137931034483,0.7341421719255119,,14.017241379310345,,,,,,1
1773841492.6919093,0.011464926103750864,11086,,0.7261016599384021,0.0001,6740.3392258,0.9705882352941176,0.3235294117647059,0.7924836663638845,,13.544117647058824,,,,,,1
1773841504.2271492,0.0027232741316159568,11114,,0.72765353906938,0.0001,6751.874914496,1.0,0.32,0.7720988464355468,,13.16,,,,,,1
1773841565.9531438,0.0030213606854279837,11264,,0.7208758185470537,0.0001,6813.600213756,1.0,0.20689655172413793,0.7396764426395811,,14.293103448275861,,,,,,1
1773841571.712545,0.00793742078046004,11278,,0.7142487679082975,0.0001,6819.35987518,1.0,0.20967741935483872,0.7415372786983367,,13.64516129032258,,,,,,1
1773841574.1811142,0.013353387514750162,11284,,0.7227211566159348,0.0001,6821.828930879,1.0,0.21311475409836064,0.7338595781169954,,13.655737704918034,,,,,,1
1773841577.8881118,0.0026729293167591095,11293,,0.7191704008782748,0.0001,6825.535692753,1.0,0.11363636363636363,0.7185746539722789,,14.477272727272727,,,,,,1
1773841599.7213202,0.040120042860507965,11346,,0.7322259318944555,0.0001,6847.369278603,0.927536231884058,0.21739130434782608,0.7557702548262002,,13.666666666666666,,,,,,1
1773841604.673106,0.013624638319015503,11358,,0.7308012628781126,0.0001,6852.321806924,0.9701492537313433,0.208955223880597,0.741846340805737,,13.701492537313433,,,,,,1
1773841628.5942125,0.005238908653457959,11416,,0.7264475500540012,0.0001,6876.241443509,0.9791666666666666,0.1875,0.7371399402618408,,13.395833333333334,,,,,,1
1773841636.0107849,0.014001376926898956,11434,,0.7883937506721729,0.0001,6883.65907857,1.0,0.027777777777777776,0.6556927363077799,,15.583333333333334,,,,,,1
1773841654.1381717,0.006215701500574748,11478,,0.7378059289333883,0.0001,6901.786222344,1.0,0.2909090909090909,0.7712682550603693,,12.672727272727272,,,,,,1
1773841663.6128023,0.007070178786913554,11501,,0.749469623241748,0.0001,6911.260692161,0.9859154929577465,0.30985915492957744,0.7770823089169784,,12.971830985915492,,,,,,1
1773841671.4388506,0.010467556615670523,11520,,0.7233471465325172,0.0001,6919.08642212,0.96875,0.21875,0.7494213581085205,,13.53125,,,,,,1
1773841698.202697,0.007746787120898564,11585,,0.7226316044283339,0.0001,6945.850377043,0.9682539682539683,0.2857142857142857,0.7760141160753038,,12.619047619047619,,,,,,1
1773841782.1982374,0.009768976519505182,11790,,0.7428249512677335,0.0001,7029.842348495,0.9848484848484849,0.22727272727272727,0.7420501708984375,,13.909090909090908,,,,,,1
1773841848.4717264,0.01294700801372528,11952,,0.7487986757691649,0.0001,7096.118087146,0.9833333333333333,0.3,0.762139892578125,,13.3,,,,,,1
1773841872.3018677,0.0009903236447523038,12010,,0.7012722241254933,0.0001,7119.948395023,1.0,0.26865671641791045,0.7720655754430971,,13.35820895522388,,,,,,1
1773841899.7957268,0.0046935901045799255,12077,,0.7637206664028223,0.0001,7147.442357438,1.0,0.30158730158730157,0.7568097795758929,,12.26984126984127,,,,,,1
1773841901.4391599,0.00030039786361157894,12081,,0.736151812852131,0.0001,7149.085690441,1.0,0.16666666666666666,0.7213403610956102,,14.523809523809524,,,,,,1
1773841949.5699258,0.0021624118089675903,12198,,0.7303472227742384,0.0001,7197.216106391,1.0,0.17142857142857143,0.7276896340506417,,14.228571428571428,,,,,,1
1773841974.5992186,0.010607274870077768,12259,,0.7282050889508178,0.0001,7222.24568543,1.0,0.3541666666666667,0.7988683382670084,,13.145833333333334,,,,,,1
1773841981.5886688,0.0014192669962843258,12276,,0.7276316898973029,0.0001,7229.235831655,1.0,0.1896551724137931,0.7526607513427734,,14.327586206896552,,,,,,1
1773842022.6477654,0.003990991041064262,12376,,0.7242768762646751,0.0001,7270.293408476,1.0,0.2571428571428571,0.7664902823311942,,13.571428571428571,,,,,,1
1773842024.697251,0.005882091820240021,12381,,0.7257971537303362,0.0001,7272.343083304,0.9821428571428571,0.32142857142857145,0.8018077441624233,,13.053571428571429,,,,,,1
1773842051.7770352,0.010623857378959656,12447,,0.7265007884193057,0.0001,7299.422953233,0.9824561403508771,0.15789473684210525,0.7286116616767749,,14.24561403508772,,,,,,1
1773842057.926242,0.0013488996773958206,12462,,0.725876951302523,0.0001,7305.572262583,1.0,0.19444444444444445,0.7537723117404513,,13.777777777777779,,,,,,1
1773842086.5808818,0.0058530475944280624,12532,,0.7209398387750324,0.0001,7334.225779319,1.0,0.21428571428571427,0.7519841194152832,,13.875,,,,,,1
1773842134.0990443,0.018456454078356426,12648,,0.7355342955617005,0.0001,7381.744919815,0.9130434782608695,0.15217391304347827,0.7265163919200068,,13.673913043478262,,,,,,1
1773842159.4992216,0.0035507318874200187,12710,,0.7581219447033426,0.0001,7407.14565965,1.0,0.3333333333333333,0.7733195622762045,,13.36111111111111,,,,,,1
1773842183.2688127,0.015271096179882685,12768,,0.7457680593100031,0.0001,7430.914134058,0.967741935483871,0.41935483870967744,0.8166069522980721,,12.435483870967742,,,,,,1
1773842207.3863275,0.007002010320623715,12827,,0.7235860207792518,0.0001,7455.030954392,1.0,0.36923076923076925,0.7886040320763221,,13.03076923076923,,,,,,1
1773842215.5629203,0.001421653510381778,12847,,0.7157134192715958,0.0001,7463.207928314,1.0,0.2962962962962963,0.7750343040183738,,13.11111111111111,,,,,,1
1773842221.2955716,0.016443913181622822,12861,,0.7162977015217965,0.0001,7468.94095594,1.0,0.29310344827586204,0.7782035038389009,,12.810344827586206,,,,,,1
1773842227.4413385,0.0016062107558051746,12876,,0.7089463147200968,0.0001,7475.087784549,1.0,0.22916666666666666,0.7530864874521891,,13.625,,,,,,1
1773842254.5692868,0.001964623418947061,12942,,0.737592446175766,0.0001,7502.216797364,1.0,0.2711864406779661,0.7633396084025755,,13.525423728813559,,,,,,1
1773844520.7431028,0.0068966106822093325,13213,,0.7295357377736312,0.0001,9768.391391268,1.0,0.25862068965517243,0.7562792547817888,,13.620689655172415,,,,,,1
1773844547.0653996,0.00249810346091787,13277,,0.7489520201918386,0.0001,9794.711094074,1.0,0.19642857142857142,0.7319224221365792,,13.982142857142858,,,,,,1
1773844625.1647735,0.0025285218531886735,13468,,0.7255341031969054,0.0001,9872.81116711,1.0,0.32075471698113206,0.7775448493237765,,12.49056603773585,,,,,,1
1773844647.7786484,0.015904739499092102,13523,,0.7184028570305453,0.0001,9895.426765932,0.9833333333333333,0.36666666666666664,0.8041152954101562,,12.0,,,,,,1
1773844651.4737213,0.00697932206094265,13532,,0.7173546896148514,0.0001,9899.119436081,1.0,0.3888888888888889,0.7930384212070041,,12.38888888888889,,,,,,1
1773844651.8834767,0.00236408660809199,13533,,0.724259537202963,0.0001,9899.529196643,1.0,0.3333333333333333,0.7855750636050576,,12.421052631578947,,,,,,1
1773844662.1413736,0.00262364000082016,13558,,0.756951015426948,0.0001,9909.787680226,0.9821428571428571,0.19642857142857142,0.7259699957711356,,13.839285714285714,,,,,,1
1773844716.4450424,0.008493423461914062,13690,,0.7562426883989438,0.0001,9964.093471786,0.9655172413793104,0.3448275862068966,0.7903363458041487,,12.051724137931034,,,,,,1
1773844778.2914622,0.010237370928128561,13840,,0.7383072639885229,0.0001,10025.94086379,1.0,0.29411764705882354,0.7697893778483073,,12.92156862745098,,,,,,1
1773844789.0260553,0.0006159234326332808,13866,,0.73165284654569,0.0001,10036.673983278,1.0,0.3275862068965517,0.7754364013671875,,13.310344827586206,,,,,,1
1773844789.850334,0.007716063410043716,13868,,0.736795274559047,0.0001,10037.498193196,1.0,0.2,0.7374485439724392,,13.955555555555556,,,,,,1
1773844794.7967753,0.001268799261500438,13880,,0.7195135108557554,0.0001,10042.445093272,1.0,0.296875,0.7696759700775146,,12.75,,,,,,1
1773844855.0620854,0.010790805021921793,14026,,0.7612259644269366,0.0001,10102.711143705,0.9565217391304348,0.21739130434782608,0.7584541154944379,,13.58695652173913,,,,,,1
